text,label
@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,1
"@united this is in ur Hemispheres magazine. I'm open to what will u do to make the ""flight more pleasant."" http://t.co/VrQDpqEPFW",0
@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,0
@SouthwestAir it's never too Late Flight to do the right thing,2
"@united ok so what is being done about my experience? My family had a terrible experience for $1,200. It's kind of like being robbed.Explain",0
.@USAirways thanks!,1
@united I have been given a connection with 2 overnight layovers. No vouchers. Last connection not even confirmed.,0
"@AmericanAir - So does that mean your other flights going into Buffalo from other locations, you don't care about their safety?",0
@USAirways Thanks for ruining my last night of vacation because I have to worry about my flight because y'all don't have record of it,0
@AmericanAir Why does your iPhone app not have any sort of notifications option?,0
@JetBlue heard about the charge for 1st bag and tighter seats - no need to be a loyal JB customer anymore!,0
@SouthwestAir I WOULD DO ANYTHING FOR tickets to the VEGAS... ANYTHING. I love imagine dragons so much!!,1
@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,2
@united 40 minutes on tarmac now. That's after 9 hour delay.,0
@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!,1
@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,0
"@USAirways: u didn't bother following up, we booked with @Delta.  @Delta understands cust srv: provided lunch 4 delays &amp; upgraded seats!",0
@USAirways No access to Dividend Miles and for a week the automated phone keeps telling me to call back Late Flightr. #FRUSTRATED #LivePersonPlease,0
@JetBlue thanks for NOT! Sending me an update that our flight was delayed 3 hours. Unbelievable!,0
@JetBlue should I be nervous about a Sunday AM flight Baltimore to Boston? Any suggestions on what I can do? Need to be in Boston by Monday.,2
@USAirways lost our luggage. #yay,0
". @united 5 hours, 3 gates, and 3 planes Late Flightr still not an update, explanation, or apology to be had. #WorstAirlineEver #UnitedAirlines",0
@JetBlue Ok. Thanks for your help.,1
"@USAirways the fact that you are making customers pay $15 to ""choose"" a seat and try to convince them using psychological tricks with colors",0
"@AmericanAir Hey, so... I think I left my wallet on you. Can I have it back, please?",2
@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?,0
@usairways I get extended hold times due to the weather...but 2-1/2 hours on hold (and counting). HELP!!,0
@AmericanAir Kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,1
@southwestair does anyone realize that banning peanuts on a flight due to an allergic person ignores p-nut oil &amp; dust from previous flights?,0
@united you are making me miss big snow in Montana. Not cool.,0
@USAirways what's wrong with the plane? Flt 581,0
@AmericanAir it's flight 5348,2
@SouthwestAir what does TSA Pre on my boarding pass mean? http://t.co/0HmmQCzkCf,2
@USAirways thanks for a subpar travel experience and it's not even over yet #stepitup,0
@JetBlue 1242 now?! I may cry!,0
@AmericanAir thanks,1
@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag,0
@AmericanAir no standby line update online or on app either is troubling,0
@united it sucks not having the money to book a flight to see the love of my life. 2600 miles away.,2
"@JetBlue but thank you! Love, an anxious flyer.",1
@JetBlue ive tried on my phone and laptop :(,0
@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.,0
@united like continental's chicken feat fairs,2
@united @retailbagholder hahaha. At least they gave u a refund.,2
@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,0
@united thank you for taking care of my mom and reFlight Booking Problems her flight in phl.,1
@USAirways us air should be ashamed of this service - on hold for hours? No help from any representative just to reschedule due to weather ?,0
@SouthwestAir When do you all expect to open the reservation through November?,2
@USAirways how can i get ahold of a reservations supervisor?,2
@USAirways how much is it to check golf clubs on a flight. They might be oversized,2
@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!,0
"@JetBlue this is ridiculous we are on 1.5 hours coming up of waiting to deplane, there are are newborns on board",0
@JetBlue remember - I'm very doubtful and not very hopeful :(,0
@AmericanAir Shout-out to all the ground crews working in the cold! Thanks for what y'all do. (&amp; social media team for customer service),1
@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.,0
@SouthwestAir check out our 1st grader's school science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz,2
@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?,0
"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",0
"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",2
@united Anyone there? Did you read my DM?,0
@AmericanAir Both pictures taken at the same time but which is right? #totallyconfused http://t.co/dvSLtQZKmQ,2
"@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",0
@AmericanAir thanks for getting back to me. how frequently are these weather advisories updated throughout the day?,2
@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one. Is this true?,2
"“@JetBlue: @Ruth_Slobodin Why not? We'd sure love to see you, Ruth! #JustDoIt #YouKnowYouWantTo ;)” you know me too well 💘",1
"@USAirways really, so what does that mean??? #usairwayssucks",0
@JetBlue when can we start Flight Booking Problems flights for November?,2
@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,0
@USAirways not impressed with your customer service. everyone has been unhelpful and incredibly rude.,0
@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr,0
@USAirways so apparently all of your computers crashed at BWI?  Any update on when flights will be moving?,0
"@united yes, a paper voucher that I got on January 26th 2015",2
@united rushed through the -6 degree weather to get to the airport on time. Too bad the pilots didn't do the same. #stillwaiting.,0
"@USAirways Customer service is dead. Last wk, flts delayed/Cancelled Flighted. Bags lost 4 days. Last nt, flt delayed/Cancelled Flighted.  No meal voucher?",0
@SouthwestAir safety back in Dallas!,2
@united I was sincerely thanking the pilot of flight 4461 of braving the snow and getting me home amongst many other Cancelled Flightlations.,1
"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.",0
@USAirways Call volumes are high so the best answer is to hang up on me?,0
@JetBlue is amazing. Had a short delay. They gave me $150 credit! It was literally pretty much my fault I missed the flight.,1
@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,0
"@united we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",1
@JetBlue you guys are lucky I love you,1
@USAirways I don't like being lied to. No bad weather in dc md va. I've been stuck in CA all day and should've been home by now. You owe me.,0
"@JetBlue flight delayed at JFK 2 hours, then 3 hours, then 8.5 hours? Now it's back to 5 hours with no explanation or apology?",0
@JetBlue sounds fun! How does that work?,2
@JetBlue thank you :-),1
@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,0
@SouthwestAir Already rebooked for tomorrow. Fingers crossed!,2
@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,0
@AmericanAir Is there a way to add my AA number to an itinerary that doesn't involve sitting on hold for 1.5 hours?,0
@SouthwestAir please please please http://t.co/xiJiFYmvqP,2
"@USAirways I'm not patient. I'm annoyed. If you can't book this travel online, then you shouldn't make people wait on the phone.",0
@AmericanAir trying to get home is beyond complicated. It's should not be this hard. Students are split up and we will not fly AA ever again,0
@AmericanAir I can't keep dialing you guys all day. Can I get into the callback queue?,0
@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is,0
@united tonight you made this Fred Flintstone happy with an upgrade to 1st class. http://t.co/gKgKZLAwpR,1
@united customers ✅. Customer service ❌ http://t.co/qP6Aw3nLIP,0
@AmericanAir and just bad cs! I will be back on @JetBlue  at least when you stuck they look out for you and apologize for any trouble,0
@United is it possible to upfare to P a segment where I have a GPU waitlisted?,2
@USAirways how does an airline misplace an airline attendant?!! been at Reagan airport since 1pm10:15 to Cincy is delayed trying to find her,0
"@united Nicole at Quito airport took great care of us this week. Handled lost baggage, seat changes. Very professional/nice. Pat her back.",1
"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?",0
@USAirways we got our bags today. Thanks!,2
@united I would appreciate an answer on why we weren't alerted flight had been Cancelled Flighted until plane landed.  #showsomerespect,0
"@SouthwestAir So there were 134 early-bird check-ins, because I was told there were no flythroughs? Good flight, otherwise ~",2
@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,2
@united I am going to a service desk now to see what the options are.,2
@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled,0
@united UA1023 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.,0
@SouthwestAir @thirty_lives birthday is the 24th and he's not seeing Imagine Dragons at #DestinationDragons ?,0
"@SouthwestAir #DestinationDragons @Imaginedragons Scavenger Hunt Vegas, BE READY!!! http://t.co/vHgkiTzSaw",2
@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best,0
"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",1
"@USAirways more lies, they said in their email we were delayed due to weather when the sky was clear in the city we were departing.",0
"@SouthwestAir Therefore, since I've received no recourse through phone I have submitted an email complaint &amp; a letter via mail will follow.",0
@AmericanAir - don't understand why I have zero Flt info- no email- 2 he wait time on ph lines- so much for Advan Mem :(,0
@SouthwestAir is there a way to DM you?,2
"@united Funny thing happened, we arrived on our flight from Denver at the same gate we are currently scheduled to depart for Sydney at! LOL!",0
"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",0
"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue",0
@JetBlue Not helping since there's a bunch of us trying to get off at the same time.,0
@united this is why I fly @SouthwestAir ... Never have any issues,1
@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL,1
@SouthwestAir it's pretty stupid and I probably won't fly it again. Plus hearing nightmare stories of overbooked flights.,0
@united @danahajek : United's CEO has decided to outsource and or push out more and more of their skilled and loyal employees..lack of staff,0
@USAirways will you please start offering more routes out of @triflight to more locations instead of just charlotte and atlanta,2
@USAirways - I wouldn't need to wait on hold for 6+ hours if your website worked correctly - please respond!,0
"@SouthwestAir thank you, will do",1
@USAirways still not in the air for deicing of plane. I'll miss connect but customer service was helpful.I'm hoping to catch the next flight,1
@united you need a bag bouncer. Get it together,0
@AmericanAir my mom’s flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and it’s been 4. I need to go to bed!,0
@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,0
@SouthwestAir @dultch97 that's horse radish 😤🐴,0
@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,0
@JetBlue 290 to Boston,0
@united the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show,0
@USAirways horrible cust service exp at DIA today. Wife waited 3 hrs on the plane b/f flight 695 was Cancelled Flightled. Still waiting for bags.,0
@USAirways How long before departure do gates stay open? Will I make my connecting flight 1861 to RDU from flight 894???,2
"@AmericanAir @brewcrewfan8 Is this real life, AA? Like, 2015 real life? You should be emailing/calling/DMing people you've inconvenienced.",0
@united followed and messaged. Thanks so much for the help.,1
@united thank you thank you thank you for contacting me. Thank you for the offer of a $1000 travel certificate #unitedairlines,1
@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),0
@united an update on flight 5979 would be great!,0
@USAirways  can you help me out?,2
"@USAirways if my flight's been Cancelled Flightled, and I can't reach anyone over the phone or ticketing agents, safe to assume I wasn't rebooked?",0
@united Twitter isn't letting me DM you..,2
@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.,0
"@united my flight out of BGM Cancelled Flightled last night, I get a hotel voucher, but had to pay for a cab back. Worse cab experience ever",0
@united thanks,1
"@JetBlue Im just saying change can be amazing, like Miami. 😉",2
@USAirways this is how concerned your gate attendants at C26 are this afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj,0
@USAirways so far no call back,0
@USAirways @AmericanAir terminal E in Miami is still the worst most smelly airport ever. Thanks for nothing.,0
@united oh I did. Was still lost. Your tracking system stinks as does the delivery system.,0
@USAirways no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?,0
@united--excited to barrel through the sky at 600mph on a 75 ton piece of metal operated by a company that can't get their tiny TVs to work!,0
@SouthwestAir Wasn't able to sit in my seat since the guy next to me was using it. #worstflightever #ideserveareward http://t.co/l7hSnLgie2,0
@USAirways it's vegas baby who doesn't have a good time in vegas lol,2
@SouthwestAir 10 revenue flights since the beginning of 2015?,2
@USAirways Big fail on not having curbside baggage in Pittsburgh and you charge 30 dollars a bag!!,0
@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!,0
@USAirways 1917. Still sitting here. Feels badly handled.,0
@AmericanAir Got my bags this morning! Thanks!,1
@JetBlue Every crew member I dealt with in Orlando was incredibly rude. I'm actually pretty disgusted with JetBlue right now.,0
@AmericanAir I've been trying to change frm AA 2401 to LAX at 6:50am MONDAY morning then AA 2586 from LAX to FAT to flight AA 1359?#helpAA,2
@united Back at the Denver airport and ready for round two today. Ready to get home!,0
"@USAirways YOU ARE THE BEST AIRWAYS!!!!!!!!!! FOLLOW ME BACK, PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",1
@JetBlue according to jfk plenty of planes are landing. No problem there,0
@USAirways please fix the very unproductive check in process at @DCA. 20 check in stations and 2 people working them. What a total mess!!!!,0
@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌,1
@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,0
@united so we fly into SFO and Honululu gets pushed back 3.5 hours and now it looks like more delays.  I beg of you plz sort this out soon!,0
@JetBlue what's the link for #FlyFi,2
@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!,0
@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again,0
@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail,0
@AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth,0
@AmericanAir I have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!,0
@united I think problem resolution should be decided on your end. Especially if you'd like me to continue flying your airline.,0
@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry,0
@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,2
@USAirways 44 minutes on hold so far. And still haven't spoke to a human. Never using you again.,0
"@united speaking of my flight, skateboards are allowed as carry on bagage right? No extra payment needed?",2
@AmericanAir - 6 months ago best catering out of all domestic airlines. Today. Worst on the planet. And I've flown almost all of them,0
@JetBlue order @FARE (3/3),2
@USAirways can you DM me &amp; add me to the upgrade list for a flt tonight?,2
@americanair One question.. my wife didn't get the bonus. Should I call about it today?,2
@united annnnddddd I'm going to lose my first class seat on the flight they shuffle me to,0
@AmericanAir now a delay to the rebooked flight?!,0
"@AmericanAir so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport",0
@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,0
@JetBlue what's going on with flight 669 and how many free trips will I get from this epic inconvenience @anku http://t.co/pEUc0BMij9,0
@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE,2
@AmericanAir We all did! Skipper's walk-around too :(,0
"@united Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.",0
@SouthwestAir Glad it was finally resolved too. Too bad I can't get a free voucher to go with mine so I can have a friend travel next time!,1
.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩,0
@united ROC flight Cancelled Flightled. Love my snowy drive home with no useful substitutes,0
@united let me assure you my travel time is 4h2m not 5h2m #timezones #accuratetraveltimes #3rdtimethishashappened http://t.co/e0C9bI09cf,0
@JetBlue where is our luggage?? Flight 424 has been waiting an hour for bags! #jetblue #poorservice,0
@USAirways I've been on hold for 41min. Just trying to change my reservation.,0
"@USAirways due to your expensive change fees either. Out of all the airlines, we chose yours, all do you could screw us. STRANDED!! No help!",0
@USAirways - been standing at the gate for 45 min trying to go standby bc I will miss my connection. No help! Do NOT fly US AIRWAYS!,0
@USAirways the exhaustion of traveling n runnin thru the airport and tryin 2rent a car n not killin myself my family or anybody on the road,0
@JetBlue how do we watch the oscars though right now?! No abc on flight :( #missingtheoscars,0
@SouthwestAir I did ....it's just been such a disheartening experience for me and my family...and a lot of taxi money wasted.,0
@AmericanAir No I do not have them yet. Called for baggage status 5 times yesterday.,0
@united you are the worst. I will avoid you like the plague.,0
@SouthwestAir do you not try to get customers to their destinations? No help to get on another airline if you had no flights for 3 days?,0
"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10.",0
@AmericanAir wow. Flight crew shows up :15 mins before the flight. No catering for AA3390. Nice. Why to treat your customers.,0
"@SouthwestAir Disappointed in the FAA ""regulation"" you have 2 furnish proof of age 4 toddler. Thx for the unnecessary headache. #flyUnited",0
"@JetBlue Why doesn't your ""Best Fare Finder"" work?",0
@SouthwestAir want to explain why I was on hold for 2+ hrs tonight trying to reach customer service only to learn they're only there Mon-Fr?,0
@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac,2
@VirginAmerica first time flying you all. do you have a different rate/policy for media Bags? Thanks,2
@united I6EP18,2
@USAirways How do I get through?,0
@USAirways Thank you for valuing my feedback. What will you do with it?,2
"@USAirways car services to and from the hotel, food, hotel cost bc of Cancelled Flightlations fall on the customer with last minute notifications",0
@SouthwestAir  Glad to see you know how to keep the money in your own pockets. 'Thanks' for the voucher in return for lost bag.,0
"@united Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)",1
"@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight.",0
@united I have already emailed but I didn't know if it was more expedient to contact you here. Please advise. Thanks.,2
@SouthwestAir done messed up now!!! I have planned a trip to #CostaRica for pennies!!! #VacaTime ✈️💺,0
"Thanks @united, great news that u won't refund tickets due to a bad exchange rate. I knew u would come to your senses @gg8929 @UnitedAppeals",0
@united YOU GUYS ARE HORRIBLE.,0
@AmericanAir I have looked and I was told it was in Guatemala last night. No record of anywhere today. I need my clothing for work tomorrow.,0
@SouthwestAir flying flight 3130 tomorrow at 7:20 from PBI- I have boarding position C-42. Is flight overbooked? Have funeral to attend!,2
"@united no, ua 6 finally Cancelled Flighted after hrs of delay. The replacement flight leaves Late FlightR than this one was scheduled tomorrow. Not cool.",0
@united keep me updated. Let me know that the bags make the flight to j-burg,2
@AmericanAir Oh they seem  to have reappeared now lol,2
"@SouthwestAir truly the best in #customerservice.  If something goes wrong, no matter how big or small the issue was, they fix it. Thank you",1
@JetBlue just lost very loyal customers who use them 4-10 times a year.,0
"@SouthwestAir thank you, someone finally answered and was able to change my flight that was Cancelled Flighted bc of ice. Thank you for response",1
@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,1
@united at MSP w/3 employees trying to check in several hundred and the line is crazy might miss our plane be sure to thank these employees,0
@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.,0
"@united ..back for the expensive holiday, he worked all year to pay for, that you RUINED! We want compensation &amp; his original case back!",0
@USAirways Ya'll need to work on your online checkout system. Two bank transactions for one ticket is bush league. Yell at your devs.,0
@AmericanAir leaving over 20 minutes Late Flight. No warnings or communication until we were 15 minutes Late Flight. That's called shitty customer svc,0
@united Luckily I made my flights this time but was so disappointed with the lack of communication :(,0
@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,0
@AmericanAir what an incredibly arrogant thing to say while I sit here at O'Hare waiting for your incompetent airlines to refuel on a...,0
@united has an United flight ever been on time. #americanisbetter,0
@AmericanAir Not very helpful if my flight is already Cancelled Flightled! What about reFlight Booking Problems? AA has my email and cell - yet no notifications.,0
@VirginAmerica I can't check in or add a bag. Your website isn't working. I've tried both desktop and mobile http://t.co/AvyqdMpi1Y,0
"@AmericanAir first the pilot, then the catering...",0
@USAirways @AmericanAir can someone help me with some travel issues today?,2
@SouthwestAir well I HAD a car &amp; free place 2 stay had I known Unacceptable treatment from Spvsr. Sally in Cleveland. #Disappointed,0
@AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening.,1
"@united ... I want my bag off flight 1142, what do I do now?",0
@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,1
@USAirways something is wrong with your phone system if you call someone and don't play the recorded flight notification. Is US643 Late Flight?,0
@USAirways  My tweet gets me a response to email dmsc@usairways.com,2
@USAirways flight 728 from PHL to London has been sitting on the tarmac for 46min w/NO further update from the pilot. what gives???,0
@SouthwestAir #DestinationDragons @Imaginedragons I'm a HUGE FAN! I would love tix to your show!,1
@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,0
@united we've been seating for 5hrs inside flight UA936 at #IAD delayed. We've only been offered water &amp; cookies in business class. #failed,0
@united is probably the least satisfactory airline I've ever been on. Never fails to disappoint.,0
@SouthwestAir Thank you.  Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter?,0
@USAirways Can you help me add a AAdvantage number and known traveler number to a reservation?,2
"@JetBlue Didn't find out my flight for NY, scheduled to leave at 9:30pm, is delayed by more than 1.5hrs until AFTER checking in. Huge fail.",0
@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly,0
"@united blood services, make your appt. today! 18009174929 http://t.co/6UXwPaduGS",2
@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,1
@united can anyone assure me that the aircraft coming to Denver had left it's previous destination? Flight 3618,0
@SouthwestAir can you please DM me? I have a question for you :),2
"@AmericanAir Trying desperately to rebook my moms flight. Waited 10 hours for callback, got disconnected and they didn’t call back. #help",0
@USAirways it was your fault the flight was delayed to begin with. I shouldn't have to check my bag if there's a bunch of space,0
@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,1
@AmericanAir  2 hours to be answered on a call?,2
@SouthwestAir Looking forward to out Power of Inclusion event with very special guests! We will begin promptly at 11:30 a.m. #SWADiversity,2
@united Your boarding process sucks. You should learn from @SouthwestAir,0
@AmericanAir delta rerouted 6 of my bags onto aa977 MIA-CUR. How can I see if they made it onto the flight?,0
@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,0
@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!,0
@united I used to be a committed #ContinentalAirlines flyer until merger. I remember now why I switched to @SouthwestAir #CommunicationFail,0
@united just kidding with you I'll send you my stuff now. Thanks,2
"@AmericanAir has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now.",0
"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF",0
@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,0
"@USAirways That's 1h 10m waiting to get my bag, 1h40m of flight delays, plus the 2hrs of delay I had on the way out. Never flying you again.",0
"@JetBlue it seems I never received an ID, just a password.",0
"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",0
JetBlue reading the NYTimes. “@JetBlue: Our fleet's on fleek. http://t.co/lvIrTDtqly”,2
@USAirways My flight (US558) got Cancelled Flightled on 2/16 due to lack of flight crew.I was told that I'd be reimbursed for hotel. Who do I contact?,0
"@USAirways, can't control weather/flight attendant.Can control this-green ACU bag, 1.5 hrs &amp; counting! Yep that's me! http://t.co/0jUtCDRLjl",2
@AmericanAir @dfwairport me too!!  LOVE LIVING SO CLOSE SO I ALWAYS HAVE GREAT VIEWS!,1
@united   Pushing 2 hours on hold. Priceless. http://t.co/thS10LDY2a,0
"@SouthwestAir You rerouted my bf's flight and he's diabetic with little insulin; even though we tried to change it, the agent wouldn't do it",0
@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,0
@SouthwestAir sent!,2
@SouthwestAir We have been stuck in SJU for several hours and no one is answering here. Really tough to LUV SW. No response is bad.,0
@AmericanAir @lpalumbo what weather sun is out,0
@united Flight 472 from ORD couldn't let me know about this? Found out via app minutes before landing. Awful flight. http://t.co/DQJl8vZ2h2,0
@SouthwestAir so happy that you can finally put your #southwestairlines boarding pass into passbook! Makes life so much easier ✈️,1
@AmericanAir My wife &amp; infant daughter are on AA3195 ABI-DFW. En route but delayed. Can y’all hold AA1458 to RDU so they can connect?,0
@SouthwestAir me not to be able to rebook another flight. Drove to ATL to catch a flight.... Was charged $40 just to get the a group I had,0
"@AmericanAir that's interesting-Agent told me so. Sadly, another booked passenger didn't make it to gate by push back so I made it on.",0
"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.",2
@SouthwestAir would be great if I atleast was next to my husband who is flying in the same reservation,0
@SouthwestAir needs to offer a college student discount so i can fly home 😭😭,2
@AmericanAir there is no local agent! There is no person to answer our questions and their phone service is terrible.,0
@USAirways is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways,0
@USAirways @Jack_Kairys your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?,0
@USAirways would be less annoying if road conditions weren't getting worse with every min U keep passengers captive for no good reason.,0
@united you too!,1
"@united line is just getting longer and moving slower. Lady working the counter is doing great, she just needs help. #customerservicefail",0
"@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",0
@AmericanAir Thanks so much!,1
@SouthwestAir WiFi on yesterday's flight extremely slow a waste of $8 and lost the travel time for work.,0
@USAirways thanks for helping with #reFlight Booking Problems #Cancelled Flightedflight Yvonne Anthony.  You will help us get to Tel Aviv on time.  #HappyFriday,1
@JetBlue imma need the hook up tho,2
@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK,1
@SouthwestAir Maybe it is just a machine...,2
"@JetBlue @ABCNetwork please give JetBlue all the permissions in the world! I'm missing the oscars right now, and it's awful #whyabcwhy",1
@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,1
@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄,1
@AmericanAir yikes.,2
@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,0
@SouthwestAir When does the new schedule open that takes us past 10/31?,2
@USAirways Can you help me with a refund.  the phone guy couldn't help.  The website won't let me submit a reply.,0
@united 6377 and now they sent our green tagged bags to the luggage carousel. It's been one mess up after another. Bad day @united,0
