text,label
@SouthwestAir Thank you for the tip!,0
"@AmericanAir seriously, you treat your passengers like shit.",1
"@united thanks, I'm booked. Just spent an extra 7 hrs in the TEN w/ no explanation. Now flying middle seat to CHAR instead of Memphis.",1
@united thanks for the help. Wish the phone reps could be so accomidating,0
@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM,0
@AmericanAir Weather was not involved.,1
@USAirways tooooo many Cancelled Flightations! My chain of command hates me now,1
@USAirways is the worst!! Still haven't left.. Everyone missing connections.,1
"@USAirways I can't even use my return flight home because the change fees you charge are too expensive, forcing me to purchase a new ticket.",1
"@AmericanAir @USAirways ""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~45 people deep}",1
"@JetBlue if u want to be helpful save me the trip from Westchester Cty to JFK, plus parking - my info is in the photo http://t.co/JI7xkS2jkk",1
@united why would they make me share a room?,1
"@USAirways Handled on the phone. Unfortunately it wiped out an entire trip, which is why I'm so displeased.",1
@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!,1
@united appreciate getting put on hold for 20min and then getting hung up on because I was requesting help for big group. I'll try #Delta,1
"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)",2
"@united so you told me to go, knowing what the issue was, only for me to go there and find out that you won’t fix it?",1
@united flight attendant doesn’t understand not understanding English doesn’t mean they are deaf. Stop yelling English slowly to them.,1
@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,2
@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,1
"@united add wifi, entertainment and the old seats and i’ll come back.",1
@SouthwestAir de-icing is important!,0
@USAirways yay for glitchy tracking system!  My bags made it to my destination and not Laguardia like the app said!,1
@SouthwestAir is seriously THE WORST. I don't remember the last time I or someone I knew had a flight that wasn't delayed / Cancelled Flightled / etc!,1
"@JetBlue sadly, no! I have the app, but it also is experiencing difficulties. The flight information boards are keeping me updated.",1
"@USAirways Got it, thanks!",0
@united someone should send a note to the revenue management team and ask about all the open BF and GF seats on 919.,2
@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,2
@united thanks. That means I have 30 minutes to make my international connection to HKG,2
@SouthwestAir How can we get refund instead of credit for flight that you Cancelled Flightled? We couldn't switch to a flight tomorrow.,2
@USAirways here's to sitting on hold for 4 hrs flight Cancelled Flighted and they disconnect twice. #fend4urself #stranded #diverted,1
"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.",1
@united flight UA3364 been sitting on tarmac for 30 mins with no report as to why...any input?,1
@United many people on Ua6318 are going to miss connections due to long wait time in SFO tarmac. Seriously u can't find an empty gate?,1
@AmericanAir I'll give a reward for whoever finds and returns to me on Thurs when I fly back thru @dfwairport. I ❤️ these earrings!!,1
@JetBlue I would like the actual email address so I can follow up. thank you.,2
@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,1
@USAirways she will be reaching out to you! HARDWORKING mom just trying to do her best!,1
@SouthwestAir Big kudos to your staff today at Dallas Love Field for lifting everyone's spirits today with all the delays and Cancelled Flightlations,0
@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable..,1
@JetBlue .. { it's all a320's right?},2
@SouthwestAir I (heart) my CP status. Sure would be nice to have though.,0
@SouthwestAir Hi! I ❤️ your company and fly all the time. I was wondering if you could please share this link &amp; read! http://t.co/lO6LghPcdU,0
@USAirways it's not like I'm trying to leave earlier just for fun. I don't want to get stuck in DC if we have bad weather in RDU.,1
"@AmericanAir its only 1500 characters, i will respond via formal letter. Trust me, I have plenty to say.",2
@SouthwestAir @taylormdowns We share that value in common. :),0
@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible,1
@united thnx ^LO :-),0
"@united once again you guys didn't let me down, a four hour delay to Honolulu from Houston, thanks for the train wreck of issues now coming",1
@united it's operated by united as it's a heathrow-Newark flight,2
"@united yep, after long waiting on the phone we managed to rebook it. Hope it will be a pleasent one. Thanks for ur help.",1
"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour",1
@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv @Cowboycerrone figures right?,1
@USAirways with chocoLate Flight please... i m melting http://t.co/jJdoSFYIBM,2
@JetBlue Tell me at what point will u realize u can't fly into DCA tonight- u Cancelled Flightled the 1pm when will u Cancelled Flight the 5:26,1
"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",1
@united Thank you for the new Club at O'Hare. Very comfortable. You made the difficult weather days proficient and enjoyable.,0
@JetBlue thank you 😊 standing in line now!,0
"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",2
@united Monday evening.,1
@SouthwestAir Finally! Integration w/ passbook is a great Valentine gift - better then chocoLate Flight. You do heart me.,0
"@united Useless response. I need a functioning wheelchair, not a customer care form to fill out.",1
@SouthwestAir DAL is due for sleet Sun. eve-didn't see it listed for cities that can re-book?  Fly to DCA at 8:10,2
@united Deep Vein thrombosis,2
"@JetBlue tough choices but I did all simultaneously! As a business traveler, best experience in a long time. #wishmyflightwaslonger #what",0
@USAirways @AmericanAir 2 trips in a row with missing luggage. Just like last time. I pay for baggage to be transported.,1
@JetBlue Just left #LaGuardia now...#Sunshine in a little over 2 hours,2
"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",1
@USAirways Seriously? I should keep trying after seven hours. That is your corporate policy? #usairwaysfail,1
@AmericanAir never got an update and we had the worst communication from u. Our flight delay was mechanical and not a word. #poorservice,1
"@united I don't have a milage number. I can't sent my mail to you via DM, you're not following me. I follow you now, so you can sent me a DM",2
@USAirways she also appreciated having her very own hashtag! :) #lucycat,0
@SouthwestAir thank you. See u next wednesday in FLL. Save me some peanuts,0
"@AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!",0
@USAirways if I have Dividend Miles credit card &amp; I used it to book my flight is one bag free?,2
@AmericanAir Lets hope it stays that way.Big thanks to your ground/outside crews all across the US the last month. Great FB post yesterday.,0
@JetBlue you #fail. Snow coming to DC area. Tried to get on earlier flight. You refused. Now flight 6.5 hours delayed. Greedy and foolish.,1
"@united Seat 14A, Flight UA895",2
@united how's my refund coming along??,1
@united @FernHeinig18 your delay is due to your own making. We have now been back to the gate multiple times. Maybe take accountability,1
@SouthwestAir can you show me some luv?Its 9 degrees and all this snow but Imdetermined to go to #DestinationDragons http://t.co/oXm6cWGaB7,2
@AmericanAir my travel for tomorrow was Cancelled Flightled and then stupidly rebooked for tomorrow! I can't get through to reservations!,1
@SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!,0
@SouthwestAir So frustrated with my experience with #Southwest. 18 hours trapped in Denver bc of mechanical problems. #worstcustomerservice,1
@JetBlue I don't believe so. That's not what the team has told us.,1
"@SouthwestAir- Wife's RR pts expired a few days ago, were planning on Flight Booking Problems trip today. Anything you can do for us? On a tight budget...",2
@united each flight is worse than last! flight attendants don't even know whether the plane is equipped with power outlets at the seats!,1
@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,1
@AmericanAir literally just stopped allowing people to wait in line for customer service. Incredible. From worst to no customer service.,1
@SouthwestAir your wifi is angering me with its slowness,1
"@USAirways new tag line ""but we got you there alive!""",1
@united we are sitting on the runway for 2 hours! It is ridiculous!!,1
@JetBlue thanks to O StBernard for taking time to read through page to find info as supervisor felt to insist tho I showed previous comm,0
@USAirways what is with all the Cancelled Flightlations to PBI? We have pax at DCA that have been sent to 4 different lines between AAL and AWE. Help!,1
@united thanks for updating me about the 1+ hour delay the exact second I got to ATL. 🙅🙅🙅,0
@united two years old.  Birthdate 11/13/2012,2
@JetBlue I'm all set. About to fly. Not bad for a first date with a giant metal bird machine. She even brought snacks.,0
@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.,0
"@JetBlue I would prefer a similar picture but full of E190 tails, but great shot!",0
@united he is so excellent and so reliable :) #happycustomer,0
@AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,2
@united I was originally trying to share details but the link Jimmy Samartzis Vice President - Customer Experience sent me expired.,1
@united done,2
"@USAirways Thanks for showing interest...3880 to Greenville, SC.",1
"@JetBlue Thank you, but that isn't really responding to my request, is it? You are sending me into a generic environment on your site.",1
@SouthwestAir I was never able to talk so someone so had to buy another new ticket. Will be calling shortly for refund.,1
@JetBlue thanks. I appreciate your prompt response.,0
@united thanks for the effort. I can get the earliest. Though I will make a complaint for a refund as I am losing one business day tomorrow,0
"@SouthwestAir Been on hold over 90 minutes. You can fly, but not answer the phone?",1
@JetBlue I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??,1
@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??,2
"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing",1
"@AmericanAir my wife's flight is Cancelled Flightled, told to call. No one answers. How do we book a flight? Help us please",1
@united 1627 to Montego Bay going back to gate bc 1person was Late Flight? Awful service for all of who came on time!!,1
@JetBlue When are you guys doing a dualcam with @RedReserve ?,2
@AmericanAir Err 2 hour wait time for the Exec. Plat. line?,1
@SouthwestAir your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit.,1
@AmericanAir is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.,1
@SouthwestAir are passengers automatically rebooked on other flights if original is Cancelled Flighted for weather etc?,2
@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :),0
"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address.",2
"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",2
@united Why can I only apply one travel certificate per itinerary even when I have multiple flights?,1
@AmericanAir I'm still on hold if you're wondering...  4 hours 37 minutes and counting.  #ServiceFail #OnHoldForever #Suboptimal,1
@USAirways Sadly your words don't represent your company's actions. Talk is cheap.,1
@SouthwestAir Why can't I find a cheap flight from DC to St Louis? The prices went up like crazy for April weekends!,1
@AmericanAir this has to be the absolute WORST EXPERIENCE EVER!,1
@united obviously the staff at EWR - United or otherwise have not seen your ads about - being FRIENDLY and helpful #ewr worst airport,1
@USAirways Just to follow up here is my experience: http://t.co/WJIiGZtiwg,1
"@USAirways grades for this trip:

Flight timeliness: 👎✈️
Cancelled Flightations: 👎😬
Customer Service: 👎😡
Flight attendants: 😊👏",1
@SouthwestAir thanks so much just had to make a Cancelled Flightlation! I've sent u the info.,0
"@vanessaannz seriously, you hate @AmericanAir since they can't accommodate you due to inclemental  weather disruptions? lol, very funny",1
@SouthwestAir how come on mobile I can't proceed w/o entering a postcode at purchase. I'm from Ireland and I don't have a postcode just.,2
@AmericanAir I am trying to add my tsa pre check number to my reservation online and don't see an option to do that..?? #nosecuritylines,1
@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A,1
@SouthwestAir #flight #Cancelled Flightled...tried to get refund but on hold. Can I get it after my flight would have departed?,1
@united you should spend all of the money you take for our tickets and update your planes! Each flight has a maintenance issue!!!,1
@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,0
"@united this is in ur Hemispheres magazine. I'm open to what will u do to make the ""flight more pleasant."" http://t.co/VrQDpqEPFW",1
@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,1
@SouthwestAir it's never too Late Flight to do the right thing,2
"@united ok so what is being done about my experience? My family had a terrible experience for $1,200. It's kind of like being robbed.Explain",1
.@USAirways thanks!,0
@united I have been given a connection with 2 overnight layovers. No vouchers. Last connection not even confirmed.,1
"@AmericanAir - So does that mean your other flights going into Buffalo from other locations, you don't care about their safety?",1
@USAirways Thanks for ruining my last night of vacation because I have to worry about my flight because y'all don't have record of it,1
@AmericanAir Why does your iPhone app not have any sort of notifications option?,1
@JetBlue heard about the charge for 1st bag and tighter seats - no need to be a loyal JB customer anymore!,1
@SouthwestAir I WOULD DO ANYTHING FOR tickets to the VEGAS... ANYTHING. I love imagine dragons so much!!,0
@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,2
@united 40 minutes on tarmac now. That's after 9 hour delay.,1
@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!,0
@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,1
"@USAirways: u didn't bother following up, we booked with @Delta.  @Delta understands cust srv: provided lunch 4 delays &amp; upgraded seats!",1
@USAirways No access to Dividend Miles and for a week the automated phone keeps telling me to call back Late Flightr. #FRUSTRATED #LivePersonPlease,1
@JetBlue thanks for NOT! Sending me an update that our flight was delayed 3 hours. Unbelievable!,1
@JetBlue should I be nervous about a Sunday AM flight Baltimore to Boston? Any suggestions on what I can do? Need to be in Boston by Monday.,2
@USAirways lost our luggage. #yay,1
". @united 5 hours, 3 gates, and 3 planes Late Flightr still not an update, explanation, or apology to be had. #WorstAirlineEver #UnitedAirlines",1
@JetBlue Ok. Thanks for your help.,0
"@USAirways the fact that you are making customers pay $15 to ""choose"" a seat and try to convince them using psychological tricks with colors",1
"@AmericanAir Hey, so... I think I left my wallet on you. Can I have it back, please?",2
@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?,1
@usairways I get extended hold times due to the weather...but 2-1/2 hours on hold (and counting). HELP!!,1
@AmericanAir Kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,0
@southwestair does anyone realize that banning peanuts on a flight due to an allergic person ignores p-nut oil &amp; dust from previous flights?,1
@united you are making me miss big snow in Montana. Not cool.,1
@USAirways what's wrong with the plane? Flt 581,1
@AmericanAir it's flight 5348,2
@SouthwestAir what does TSA Pre on my boarding pass mean? http://t.co/0HmmQCzkCf,2
@USAirways thanks for a subpar travel experience and it's not even over yet #stepitup,1
@JetBlue 1242 now?! I may cry!,1
@AmericanAir thanks,0
@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag,1
@AmericanAir no standby line update online or on app either is troubling,1
@united it sucks not having the money to book a flight to see the love of my life. 2600 miles away.,2
"@JetBlue but thank you! Love, an anxious flyer.",0
@JetBlue ive tried on my phone and laptop :(,1
@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.,1
@united like continental's chicken feat fairs,2
@united @retailbagholder hahaha. At least they gave u a refund.,2
@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,1
@united thank you for taking care of my mom and reFlight Booking Problems her flight in phl.,0
@USAirways us air should be ashamed of this service - on hold for hours? No help from any representative just to reschedule due to weather ?,1
@SouthwestAir When do you all expect to open the reservation through November?,2
@USAirways how can i get ahold of a reservations supervisor?,2
@USAirways how much is it to check golf clubs on a flight. They might be oversized,2
@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!,1
"@JetBlue this is ridiculous we are on 1.5 hours coming up of waiting to deplane, there are are newborns on board",1
@JetBlue remember - I'm very doubtful and not very hopeful :(,1
@AmericanAir Shout-out to all the ground crews working in the cold! Thanks for what y'all do. (&amp; social media team for customer service),0
@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.,1
@SouthwestAir check out our 1st grader's school science fair project. She loves flying on Southwest Airlines. http://t.co/BaYePZkMiz,2
@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?,1
"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",1
"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",2
@united Anyone there? Did you read my DM?,1
@AmericanAir Both pictures taken at the same time but which is right? #totallyconfused http://t.co/dvSLtQZKmQ,2
"@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",1
@AmericanAir thanks for getting back to me. how frequently are these weather advisories updated throughout the day?,2
@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one. Is this true?,2
"“@JetBlue: @Ruth_Slobodin Why not? We'd sure love to see you, Ruth! #JustDoIt #YouKnowYouWantTo ;)” you know me too well 💘",0
"@USAirways really, so what does that mean??? #usairwayssucks",1
@JetBlue when can we start Flight Booking Problems flights for November?,2
@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,1
@USAirways not impressed with your customer service. everyone has been unhelpful and incredibly rude.,1
@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr,1
@USAirways so apparently all of your computers crashed at BWI?  Any update on when flights will be moving?,1
"@united yes, a paper voucher that I got on January 26th 2015",2
@united rushed through the -6 degree weather to get to the airport on time. Too bad the pilots didn't do the same. #stillwaiting.,1
"@USAirways Customer service is dead. Last wk, flts delayed/Cancelled Flighted. Bags lost 4 days. Last nt, flt delayed/Cancelled Flighted.  No meal voucher?",1
@SouthwestAir safety back in Dallas!,2
@united I was sincerely thanking the pilot of flight 4461 of braving the snow and getting me home amongst many other Cancelled Flightlations.,0
"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.",1
@USAirways Call volumes are high so the best answer is to hang up on me?,1
@JetBlue is amazing. Had a short delay. They gave me $150 credit! It was literally pretty much my fault I missed the flight.,0
@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,1
"@united we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",0
@JetBlue you guys are lucky I love you,0
@USAirways I don't like being lied to. No bad weather in dc md va. I've been stuck in CA all day and should've been home by now. You owe me.,1
"@JetBlue flight delayed at JFK 2 hours, then 3 hours, then 8.5 hours? Now it's back to 5 hours with no explanation or apology?",1
@JetBlue sounds fun! How does that work?,2
@JetBlue thank you :-),0
@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,1
@SouthwestAir Already rebooked for tomorrow. Fingers crossed!,2
@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,1
@AmericanAir Is there a way to add my AA number to an itinerary that doesn't involve sitting on hold for 1.5 hours?,1
@SouthwestAir please please please http://t.co/xiJiFYmvqP,2
"@USAirways I'm not patient. I'm annoyed. If you can't book this travel online, then you shouldn't make people wait on the phone.",1
@AmericanAir trying to get home is beyond complicated. It's should not be this hard. Students are split up and we will not fly AA ever again,1
@AmericanAir I can't keep dialing you guys all day. Can I get into the callback queue?,1
@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is,1
@united tonight you made this Fred Flintstone happy with an upgrade to 1st class. http://t.co/gKgKZLAwpR,0
@united customers ✅. Customer service ❌ http://t.co/qP6Aw3nLIP,1
@AmericanAir and just bad cs! I will be back on @JetBlue  at least when you stuck they look out for you and apologize for any trouble,1
@United is it possible to upfare to P a segment where I have a GPU waitlisted?,2
@USAirways how does an airline misplace an airline attendant?!! been at Reagan airport since 1pm10:15 to Cincy is delayed trying to find her,1
"@united Nicole at Quito airport took great care of us this week. Handled lost baggage, seat changes. Very professional/nice. Pat her back.",0
"@USAirways Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?",1
@USAirways we got our bags today. Thanks!,2
@united I would appreciate an answer on why we weren't alerted flight had been Cancelled Flighted until plane landed.  #showsomerespect,1
"@SouthwestAir So there were 134 early-bird check-ins, because I was told there were no flythroughs? Good flight, otherwise ~",2
@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,2
@united I am going to a service desk now to see what the options are.,2
@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled,1
@united UA1023 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.,1
@SouthwestAir @thirty_lives birthday is the 24th and he's not seeing Imagine Dragons at #DestinationDragons ?,1
"@SouthwestAir #DestinationDragons @Imaginedragons Scavenger Hunt Vegas, BE READY!!! http://t.co/vHgkiTzSaw",2
@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best,1
"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",0
"@USAirways more lies, they said in their email we were delayed due to weather when the sky was clear in the city we were departing.",1
"@SouthwestAir Therefore, since I've received no recourse through phone I have submitted an email complaint &amp; a letter via mail will follow.",1
@AmericanAir - don't understand why I have zero Flt info- no email- 2 he wait time on ph lines- so much for Advan Mem :(,1
@SouthwestAir is there a way to DM you?,2
"@united Funny thing happened, we arrived on our flight from Denver at the same gate we are currently scheduled to depart for Sydney at! LOL!",1
"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",1
"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue",1
@JetBlue Not helping since there's a bunch of us trying to get off at the same time.,1
@united this is why I fly @SouthwestAir ... Never have any issues,0
@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL,0
@SouthwestAir it's pretty stupid and I probably won't fly it again. Plus hearing nightmare stories of overbooked flights.,1
@united @danahajek : United's CEO has decided to outsource and or push out more and more of their skilled and loyal employees..lack of staff,1
@USAirways will you please start offering more routes out of @triflight to more locations instead of just charlotte and atlanta,2
@USAirways - I wouldn't need to wait on hold for 6+ hours if your website worked correctly - please respond!,1
"@SouthwestAir thank you, will do",0
@USAirways still not in the air for deicing of plane. I'll miss connect but customer service was helpful.I'm hoping to catch the next flight,0
@united you need a bag bouncer. Get it together,1
@AmericanAir my mom’s flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and it’s been 4. I need to go to bed!,1
@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,1
@SouthwestAir @dultch97 that's horse radish 😤🐴,1
@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,1
@JetBlue 290 to Boston,1
@united the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show,1
@USAirways horrible cust service exp at DIA today. Wife waited 3 hrs on the plane b/f flight 695 was Cancelled Flightled. Still waiting for bags.,1
@USAirways How long before departure do gates stay open? Will I make my connecting flight 1861 to RDU from flight 894???,2
"@AmericanAir @brewcrewfan8 Is this real life, AA? Like, 2015 real life? You should be emailing/calling/DMing people you've inconvenienced.",1
@united followed and messaged. Thanks so much for the help.,0
@united thank you thank you thank you for contacting me. Thank you for the offer of a $1000 travel certificate #unitedairlines,0
@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),1
@united an update on flight 5979 would be great!,1
@USAirways  can you help me out?,2
"@USAirways if my flight's been Cancelled Flightled, and I can't reach anyone over the phone or ticketing agents, safe to assume I wasn't rebooked?",1
@united Twitter isn't letting me DM you..,2
@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.,1
"@united my flight out of BGM Cancelled Flightled last night, I get a hotel voucher, but had to pay for a cab back. Worse cab experience ever",1
@united thanks,0
"@JetBlue Im just saying change can be amazing, like Miami. 😉",2
@USAirways this is how concerned your gate attendants at C26 are this afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj,1
@USAirways so far no call back,1
@USAirways @AmericanAir terminal E in Miami is still the worst most smelly airport ever. Thanks for nothing.,1
@united oh I did. Was still lost. Your tracking system stinks as does the delivery system.,1
@USAirways no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?,1
@united--excited to barrel through the sky at 600mph on a 75 ton piece of metal operated by a company that can't get their tiny TVs to work!,1
@SouthwestAir Wasn't able to sit in my seat since the guy next to me was using it. #worstflightever #ideserveareward http://t.co/l7hSnLgie2,1
@USAirways it's vegas baby who doesn't have a good time in vegas lol,2
@SouthwestAir 10 revenue flights since the beginning of 2015?,2
@USAirways Big fail on not having curbside baggage in Pittsburgh and you charge 30 dollars a bag!!,1
@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!,1
@USAirways 1917. Still sitting here. Feels badly handled.,1
@AmericanAir Got my bags this morning! Thanks!,0
@JetBlue Every crew member I dealt with in Orlando was incredibly rude. I'm actually pretty disgusted with JetBlue right now.,1
@AmericanAir I've been trying to change frm AA 2401 to LAX at 6:50am MONDAY morning then AA 2586 from LAX to FAT to flight AA 1359?#helpAA,2
@united Back at the Denver airport and ready for round two today. Ready to get home!,1
"@USAirways YOU ARE THE BEST AIRWAYS!!!!!!!!!! FOLLOW ME BACK, PLEASE 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",0
@JetBlue according to jfk plenty of planes are landing. No problem there,1
@USAirways please fix the very unproductive check in process at @DCA. 20 check in stations and 2 people working them. What a total mess!!!!,1
@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌,0
@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,1
@united so we fly into SFO and Honululu gets pushed back 3.5 hours and now it looks like more delays.  I beg of you plz sort this out soon!,1
@JetBlue what's the link for #FlyFi,2
@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!,1
@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again,1
@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail,1
@AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth,1
@AmericanAir I have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!,1
@united I think problem resolution should be decided on your end. Especially if you'd like me to continue flying your airline.,1
@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry,1
@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,2
@USAirways 44 minutes on hold so far. And still haven't spoke to a human. Never using you again.,1
"@united speaking of my flight, skateboards are allowed as carry on bagage right? No extra payment needed?",2
@AmericanAir - 6 months ago best catering out of all domestic airlines. Today. Worst on the planet. And I've flown almost all of them,1
@JetBlue order @FARE (3/3),2
@USAirways can you DM me &amp; add me to the upgrade list for a flt tonight?,2
@americanair One question.. my wife didn't get the bonus. Should I call about it today?,2
@united annnnddddd I'm going to lose my first class seat on the flight they shuffle me to,1
@AmericanAir now a delay to the rebooked flight?!,1
"@AmericanAir so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport",1
@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,1
@JetBlue what's going on with flight 669 and how many free trips will I get from this epic inconvenience @anku http://t.co/pEUc0BMij9,1
@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE,2
@AmericanAir We all did! Skipper's walk-around too :(,1
"@united Your new mileage policy is awful. Before, I might have paid slightly more for United because of miles. Now there's no difference.",1
